Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
UP_KEYWORDS,Metal-binding,232,9.415584416,9.95E-04,"FBGN0033038, FBGN0034988, FBGN0036298, FBGN0000346, FBGN0038603, FBGN0032691, FBGN0013348, FBGN0259113, FBGN0263392, FBGN0037744, FBGN0027526, FBGN0022359, FBGN0031689, FBGN0028945, FBGN0263241, FBGN0023171, FBGN0267978, FBGN0037933, FBGN0052495, FBGN0013751, FBGN0264442, FBGN0034420, FBGN0025879, FBGN0010015, FBGN0004687, FBGN0010014, FBGN0031432, FBGN0003141, FBGN0028646, FBGN0263980, FBGN0031126, FBGN0010423, FBGN0030788, FBGN0002573, FBGN0039494, FBGN0000320, FBGN0010424, FBGN0000052, FBGN0001319, FBGN0000053, FBGN0041582, FBGN0032189, FBGN0024289, FBGN0000459, FBGN0000455, FBGN0033426, FBGN0041191, FBGN0039380, FBGN0036959, FBGN0037220, FBGN0013773, FBGN0028979, FBGN0005585, FBGN0037011, FBGN0039112, FBGN0038295, FBGN0003719, FBGN0032907, FBGN0036986, FBGN0033980, FBGN0012051, FBGN0031450, FBGN0038546, FBGN0001990, FBGN0259481, FBGN0053532, FBGN0011769, FBGN0025186, FBGN0002868, FBGN0011762, FBGN0035021, FBGN0033782, FBGN0033065, FBGN0030304, FBGN0015247, FBGN0261363, FBGN0030615, FBGN0030305, FBGN0265464, FBGN0030718, FBGN0038236, FBGN0053503, FBGN0003514, FBGN0003002, FBGN0039252, FBGN0016123, FBGN0002937, FBGN0034728, FBGN0030600, FBGN0053653, FBGN0039140, FBGN0004395, FBGN0003507, FBGN0031663, FBGN0034442, FBGN0011640, FBGN0024958, FBGN0024957, FBGN0003117, FBGN0045852, FBGN0032516, FBGN0014028, FBGN0034364, FBGN0039734, FBGN0053144, FBGN0030853, FBGN0038772, FBGN0011837, FBGN0000139, FBGN0027094, FBGN0031099, FBGN0027091, FBGN0083968, FBGN0041789, FBGN0015553, FBGN0031726, FBGN0019624, FBGN0260635, FBGN0039348, FBGN0051064, FBGN0259680, FBGN0033377, FBGN0052549, FBGN0016687, FBGN0011828, FBGN0030966, FBGN0038788, FBGN0003651, FBGN0038981, FBGN0000568, FBGN0039626, FBGN0046689, FBGN0032393, FBGN0045073, FBGN0005616, FBGN0032116, FBGN0034387, FBGN0004885, FBGN0035626, FBGN0039420, FBGN0086350, FBGN0038956, FBGN0032247, FBGN0038950, FBGN0028497, FBGN0086359, FBGN0085354, FBGN0085453, FBGN0012037, FBGN0033631, FBGN0002773, FBGN0015035, FBGN0035333, FBGN0015033, FBGN0039740, FBGN0038965, FBGN0066114, FBGN0039016, FBGN0283471, FBGN0001138, FBGN0037583, FBGN0035246, FBGN0036839, FBGN0043578, FBGN0037580, FBGN0261565, FBGN0051721, FBGN0032652, FBGN0033327, FBGN0043576, FBGN0014931, FBGN0001320, FBGN0029885, FBGN0030480, FBGN0043799, FBGN0032253, FBGN0038439, FBGN0020506, FBGN0000384, FBGN0262018, FBGN0041337, FBGN0017566, FBGN0000482, FBGN0266918, FBGN0038072, FBGN0038076, FBGN0266100, FBGN0004858, FBGN0000667, FBGN0039073, FBGN0000079, FBGN0000078, FBGN0000524, FBGN0004463, FBGN0027657, FBGN0265356, FBGN0019982, FBGN0032536, FBGN0003598, FBGN0028509, FBGN0015714, FBGN0035766, FBGN0050489, FBGN0037734, FBGN0003866, FBGN0036926, FBGN0052702, FBGN0040298, FBGN0030878, FBGN0032066, FBGN0030358, FBGN0033739, FBGN0266410, FBGN0003076, FBGN0032069, FBGN0004926, FBGN0051352, FBGN0259209, FBGN0013263, FBGN0000150, FBGN0003071, FBGN0036826, FBGN0030882, FBGN0037470, FBGN0004910, FBGN0030367, FBGN0020236, FBGN0014863, FBGN0021906, FBGN0003388, FBGN0030230, FBGN0014469",2385,926,11424,1.200070636,0.295707713,0.083909809,1.353994715
GOTERM_MF_DIRECT,GO:0005509~calcium ion binding,59,2.394480519,0.00105636,"FBGN0025682, FBGN0005585, FBGN0038830, FBGN0036545, FBGN0003719, FBGN0037358, FBGN0013348, FBGN0031217, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0000084, FBGN0000083, FBGN0031544, FBGN0033027, FBGN0038439, FBGN0262018, FBGN0051665, FBGN0031879, FBGN0010470, FBGN0000667, FBGN0000079, FBGN0014380, FBGN0000078, FBGN0045073, FBGN0037074, FBGN0004885, FBGN0016693, FBGN0036926, FBGN0052702, FBGN0004687, FBGN0010014, FBGN0038829, FBGN0003514, FBGN0011204, FBGN0024238, FBGN0028646, FBGN0033190, FBGN0039900, FBGN0010423, FBGN0051092, FBGN0004169, FBGN0005664, FBGN0010424, FBGN0053653, FBGN0002773, FBGN0002772, FBGN0039140, FBGN0261086, FBGN0011286, FBGN0039187, FBGN0033529, FBGN0052373, FBGN0020908, FBGN0004910, FBGN0039380, FBGN0051345, FBGN0031850, FBGN0030230",1717,181,7786,1.47814671,0.69419422,0.447002912,1.679932022
SMART,SM00054:EFh,23,0.933441558,0.001078055,"FBGN0002773, FBGN0033027, FBGN0016693, FBGN0036926, FBGN0025682, FBGN0004687, FBGN0010014, FBGN0033529, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0020908, FBGN0004910, FBGN0037358, FBGN0013348, FBGN0039380, FBGN0000667, FBGN0038735, FBGN0010423, FBGN0038088, FBGN0012051, FBGN0051345, FBGN0010424",945,56,4557,1.980555556,0.35462679,0.35462679,1.496438681
UP_KEYWORDS,GTP-binding,36,1.461038961,0.001319579,"FBGN0010391, FBGN0013749, FBGN0003888, FBGN0028509, FBGN0029870, FBGN0003886, FBGN0014029, FBGN0038295, FBGN0000115, FBGN0035866, FBGN0037279, FBGN0000557, FBGN0086913, FBGN0263740, FBGN0028473, FBGN0085419, FBGN0003884, FBGN0265605, FBGN0003885, FBGN0031906, FBGN0037754, FBGN0039140, FBGN0000384, FBGN0015797, FBGN0050158, FBGN0024556, FBGN0010339, FBGN0263241, FBGN0035711, FBGN0037326, FBGN0264753, FBGN0041191, FBGN0038916, FBGN0014380, FBGN0003890, FBGN0003206",2385,103,11424,1.674152775,0.371738345,0.088769787,1.791245071
INTERPRO,"IPR018247:EF-Hand 1, calcium-binding site",27,1.095779221,0.001390023,"FBGN0002773, FBGN0039140, FBGN0033027, FBGN0032643, FBGN0016693, FBGN0036926, FBGN0025682, FBGN0004687, FBGN0010014, FBGN0038829, FBGN0033529, FBGN0003514, FBGN0024238, FBGN0020908, FBGN0004910, FBGN0037358, FBGN0013348, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0027095, FBGN0010423, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0051345, FBGN0010424",2074,68,9553,1.828882807,0.964158158,0.425797533,2.412075631
KEGG_PATHWAY,dme00190:Oxidative phosphorylation,38,1.542207792,0.001417015,"FBGN0250814, FBGN0031771, FBGN0265262, FBGN0035600, FBGN0014028, FBGN0031066, FBGN0262512, FBGN0030853, FBGN0039112, FBGN0047038, FBGN0033961, FBGN0016691, FBGN0040529, FBGN0040773, FBGN0266582, FBGN0035032, FBGN0263911, FBGN0027785, FBGN0032222, FBGN0019624, FBGN0037873, FBGN0039909, FBGN0040377, FBGN0034877, FBGN0011361, FBGN0029888, FBGN0010612, FBGN0015031, FBGN0035521, FBGN0016687, FBGN0017566, FBGN0261439, FBGN0031830, FBGN0020235, FBGN0021906, FBGN0052230, FBGN0022097, FBGN0030718",573,99,2402,1.609039787,0.160053008,0.019193033,1.621771187
GOTERM_CC_DIRECT,GO:0005743~mitochondrial inner membrane,33,1.339285714,0.001492948,"FBGN0030872, FBGN0039561, FBGN0250814, FBGN0039835, FBGN0030403, FBGN0035244, FBGN0014028, FBGN0035039, FBGN0039112, FBGN0047038, FBGN0016691, FBGN0028646, FBGN0038662, FBGN0039930, FBGN0039674, FBGN0019624, FBGN0036142, FBGN0050493, FBGN0266599, FBGN0261439, FBGN0037146, FBGN0036702, FBGN0033235, FBGN0004635, FBGN0015245, FBGN0039360, FBGN0020235, FBGN0033086, FBGN0034792, FBGN0021906, FBGN0032744, FBGN0003360, FBGN0023536",1790,90,8313,1.702849162,0.55769628,0.18448839,2.154575689
UP_SEQ_FEATURE,domain:EF-hand 2,13,0.527597403,0.001504961,"FBGN0004910, FBGN0002773, FBGN0039140, FBGN0002772, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0004687, FBGN0010014, FBGN0012051, FBGN0003514, FBGN0010424, FBGN0028646",587,24,2782,2.567149347,0.868296581,0.868296581,2.439387369
UP_SEQ_FEATURE,domain:EF-hand 1,13,0.527597403,0.001504961,"FBGN0004910, FBGN0002773, FBGN0039140, FBGN0002772, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0004687, FBGN0010014, FBGN0012051, FBGN0003514, FBGN0010424, FBGN0028646",587,24,2782,2.567149347,0.868296581,0.868296581,2.439387369
GOTERM_MF_DIRECT,GO:0004222~metalloendopeptidase activity,27,1.095779221,0.001746258,"FBGN0032613, FBGN0039612, FBGN0033038, FBGN0039613, FBGN0004885, FBGN0250814, FBGN0027578, FBGN0039611, FBGN0039734, FBGN0003719, FBGN0038271, FBGN0039252, FBGN0039564, FBGN0086359, FBGN0031805, FBGN0034175, FBGN0032252, FBGN0003137, FBGN0039478, FBGN0033235, FBGN0036702, FBGN0028945, FBGN0029843, FBGN0033742, FBGN0031081, FBGN0034792, FBGN0039609",1717,68,7786,1.80052417,0.859038183,0.479564201,2.762755785
KEGG_PATHWAY,dme03060:Protein export,13,0.527597403,0.001751129,"FBGN0010391, FBGN0038808, FBGN0262801, FBGN0010638, FBGN0035947, FBGN0039172, FBGN0040623, FBGN0038810, FBGN0086357, FBGN0031049, FBGN0030306, FBGN0035771, FBGN0033691",573,22,2402,2.477074409,0.19392435,0.02132706,2.000647086
GOTERM_CC_DIRECT,GO:0030126~COPI vesicle coat,7,0.284090909,0.001841909,"FBGN0008635, FBGN0025724, FBGN0028969, FBGN0028968, FBGN0027496, FBGN0025725, FBGN0040512",1790,8,8313,4.063617318,0.634544005,0.182350796,2.651911817
INTERPRO,"IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1",16,0.649350649,0.00197934,"FBGN0036117, FBGN0086532, FBGN0031174, FBGN0001125, FBGN0036208, FBGN0004516, FBGN0039094, FBGN0037347, FBGN0029823, FBGN0037801, FBGN0014427, FBGN0036975, FBGN0032393, FBGN0030478, FBGN0001124, FBGN0036381",2074,33,9553,2.23324859,0.991272301,0.492024432,3.418049942
UP_KEYWORDS,Membrane,628,25.48701299,0.001986076,"FBGN0041707, FBGN0032593, FBGN0052225, FBGN0034417, FBGN0029082, FBGN0039172, FBGN0033453, FBGN0033451, FBGN0027785, FBGN0027786, FBGN0028527, FBGN0051637, FBGN0033558, FBGN0029508, FBGN0029506, FBGN0000032, FBGN0264308, FBGN0265190, FBGN0267972, FBGN0087012, FBGN0052750, FBGN0261509, FBGN0263776, FBGN0023416, FBGN0039360, FBGN0053774, FBGN0000039, FBGN0034420, FBGN0036667, FBGN0038420, FBGN0039290, FBGN0035432, FBGN0033961, FBGN0028646, FBGN0034578, FBGN0051785, FBGN0039091, FBGN0035435, FBGN0023524, FBGN0036662, FBGN0033052, FBGN0029768, FBGN0038621, FBGN0002022, FBGN0004168, FBGN0032449, FBGN0011286, FBGN0033048, FBGN0263852, FBGN0250868, FBGN0035521, FBGN0039886, FBGN0062412, FBGN0004055, FBGN0003444, FBGN0035523, FBGN0029771, FBGN0052230, FBGN0030796, FBGN0023536, FBGN0035909, FBGN0026314, FBGN0028562, FBGN0053523, FBGN0261999, FBGN0035519, FBGN0035032, FBGN0038641, FBGN0033980, FBGN0033691, FBGN0039674, FBGN0040931, FBGN0052669, FBGN0001987, FBGN0039677, FBGN0029950, FBGN0039676, FBGN0085384, FBGN0039679, FBGN0036587, FBGN0052069, FBGN0028699, FBGN0085397, FBGN0001990, FBGN0261988, FBGN0035914, FBGN0000723, FBGN0015380, FBGN0003328, FBGN0035710, FBGN0052451, FBGN0033065, FBGN0052250, FBGN0030304, FBGN0030306, FBGN0030309, FBGN0038535, FBGN0039665, FBGN0039151, FBGN0010391, FBGN0033679, FBGN0053506, FBGN0053503, FBGN0034438, FBGN0029837, FBGN0003515, FBGN0038662, FBGN0086913, FBGN0002939, FBGN0029723, FBGN0051092, FBGN0038524, FBGN0033196, FBGN0026438, FBGN0028886, FBGN0001296, FBGN0029930, FBGN0028572, FBGN0053653, FBGN0039140, FBGN0033382, FBGN0038515, FBGN0021979, FBGN0053517, FBGN0001083, FBGN0003011, FBGN0004397, FBGN0250820, FBGN0040623, FBGN0034440, FBGN0034649, FBGN0040011, FBGN0069969, FBGN0039789, FBGN0052475, FBGN0038654, FBGN0039787, FBGN0033086, FBGN0003206, FBGN0033187, FBGN0038873, FBGN0032614, FBGN0031926, FBGN0028863, FBGN0035880, FBGN0014028, FBGN0035173, FBGN0035171, FBGN0032221, FBGN0039734, FBGN0032512, FBGN0061492, FBGN0040636, FBGN0029003, FBGN0039930, FBGN0040773, FBGN0029709, FBGN0042641, FBGN0032222, FBGN0032899, FBGN0032123, FBGN0042086, FBGN0037873, FBGN0038042, FBGN0031725, FBGN0037875, FBGN0026754, FBGN0265296, FBGN0038880, FBGN0035755, FBGN0264574, FBGN0029843, FBGN0030349, FBGN0039728, FBGN0031879, FBGN0038033, FBGN0038039, FBGN0031081, FBGN0003366, FBGN0038038, FBGN0052815, FBGN0030341, FBGN0031872, FBGN0030343, FBGN0032117, FBGN0003360, FBGN0028327, FBGN0026756, FBGN0000257, FBGN0029870, FBGN0039817, FBGN0029975, FBGN0030597, FBGN0029976, FBGN0038753, FBGN0037998, FBGN0000117, FBGN0038752, FBGN0038755, FBGN0039756, FBGN0038950, FBGN0027074, FBGN0086357, FBGN0250910, FBGN0030456, FBGN0027070, FBGN0037895, FBGN0030592, FBGN0040251, FBGN0001259, FBGN0016032, FBGN0038366, FBGN0025724, FBGN0015035, FBGN0032506, FBGN0015033, FBGN0025725, FBGN0051810, FBGN0029866, FBGN0034605, FBGN0039741, FBGN0026872, FBGN0051718, FBGN0038965, FBGN0032233, FBGN0060296, FBGN0086365, FBGN0020372, FBGN0039942, FBGN0038053, FBGN0052179, FBGN0051729, FBGN0050285, FBGN0032465, FBGN0001137, FBGN0035649, FBGN0026592, FBGN0037612, FBGN0033519, FBGN0025712, FBGN0038837, FBGN0050181, FBGN0032850, FBGN0030670, FBGN0035785, FBGN0030481, FBGN0030480, FBGN0033502, FBGN0038439, FBGN0029888, FBGN0031970, FBGN0040383, FBGN0038840, FBGN0051665, FBGN0003463, FBGN0037603, FBGN0000482, FBGN0051663, FBGN0025700, FBGN0020521, FBGN0031636, FBGN0038076, FBGN0020258, FBGN0033608, FBGN0261801, FBGN0042179, FBGN0261805, FBGN0031635, FBGN0020392, FBGN0031634, FBGN0259202, FBGN0040350, FBGN0015714, FBGN0052702, FBGN0030559, FBGN0014141, FBGN0086698, FBGN0040298, FBGN0069242, FBGN0003495, FBGN0040491, FBGN0030358, FBGN0000636, FBGN0031702, FBGN0039043, FBGN0031708, FBGN0037730, FBGN0051157, FBGN0037084, FBGN0040793, FBGN0039048, FBGN0032879, FBGN0041723, FBGN0028500, FBGN0028703, FBGN0050296, FBGN0031995, FBGN0031998, FBGN0065110, FBGN0023095, FBGN0032684, FBGN0032052, FBGN0032338, FBGN0014868, FBGN0032055, FBGN0030367, FBGN0265413, FBGN0250757, FBGN0020235, FBGN0035771, FBGN0051146, FBGN0003388, FBGN0038725, FBGN0038099, FBGN0265313, FBGN0038809, FBGN0036191, FBGN0024150, FBGN0032036, FBGN0051103, FBGN0266449, FBGN0037443, FBGN0035282, FBGN0030662, FBGN0259916, FBGN0035285, FBGN0266346, FBGN0031002, FBGN0036945, FBGN0263390, FBGN0020930, FBGN0037140, FBGN0266758, FBGN0025693, FBGN0031689, FBGN0013756, FBGN0040551, FBGN0031401, FBGN0050269, FBGN0035293, FBGN0014380, FBGN0037933, FBGN0036935, FBGN0037553, FBGN0260942, FBGN0262508, FBGN0022959, FBGN0034962, FBGN0024179, FBGN0037239, FBGN0031536, FBGN0033809, FBGN0031432, FBGN0027106, FBGN0032015, FBGN0086784, FBGN0259933, FBGN0259238, FBGN0034277, FBGN0031126, FBGN0030286, FBGN0037235, FBGN0000320, FBGN0034175, FBGN0026255, FBGN0031032, FBGN0028399, FBGN0037228, FBGN0026257, FBGN0040575, FBGN0259229, FBGN0037165, FBGN0024994, FBGN0037164, FBGN0031529, FBGN0034959, FBGN0041191, FBGN0031039, FBGN0051272, FBGN0037912, FBGN0086674, FBGN0260964, FBGN0013773, FBGN0015663, FBGN0032809, FBGN0038256, FBGN0053202, FBGN0010548, FBGN0032900, FBGN0032805, FBGN0024983, FBGN0039112, FBGN0034050, FBGN0037960, FBGN0037015, FBGN0036980, FBGN0040529, FBGN0053303, FBGN0037680, FBGN0032706, FBGN0032704, FBGN0000108, FBGN0037298, FBGN0034849, FBGN0036988, FBGN0036986, FBGN0031049, FBGN0000206, FBGN0008635, FBGN0010240, FBGN0034067, FBGN0032006, FBGN0010638, FBGN0031449, FBGN0004598, FBGN0031053, FBGN0267330, FBGN0038260, FBGN0038938, FBGN0040212, FBGN0053113, FBGN0015777, FBGN0037007, FBGN0025837, FBGN0260388, FBGN0030615, FBGN0034267, FBGN0025595, FBGN0037386, FBGN0030824, FBGN0038236, FBGN0031478, FBGN0030403, FBGN0063649, FBGN0025469, FBGN0031676, FBGN0013720, FBGN0005564, FBGN0016123, FBGN0031069, FBGN0038926, FBGN0039900, FBGN0036008, FBGN0040340, FBGN0030745, FBGN0037676, FBGN0086532, FBGN0040531, FBGN0028968, FBGN0037671, FBGN0034045, FBGN0050008, FBGN0010651, FBGN0015797, FBGN0037950, FBGN0037536, FBGN0038282, FBGN0005775, FBGN0038912, FBGN0041097, FBGN0037958, FBGN0037956, FBGN0034141, FBGN0005672, FBGN0032713, FBGN0030941, FBGN0034716, FBGN0010389, FBGN0266137, FBGN0024947, FBGN0053144, FBGN0053147, FBGN0052576, FBGN0260004, FBGN0010482, FBGN0260005, FBGN0263911, FBGN0035206, FBGN0035207, FBGN0259994, FBGN0085339, FBGN0036316, FBGN0031294, FBGN0019624, FBGN0004622, FBGN0004620, FBGN0259682, FBGN0046685, FBGN0052547, FBGN0004619, FBGN0011336, FBGN0034497, FBGN0052448, FBGN0262867, FBGN0024361, FBGN0010473, FBGN0267378, FBGN0261673, FBGN0033232, FBGN0039419, FBGN0036742, FBGN0036740, FBGN0028481, FBGN0045073, FBGN0028482, FBGN0031285, FBGN0036125, FBGN0004363, FBGN0263116, FBGN0034387, FBGN0039525, FBGN0034383, FBGN0035321, FBGN0039520, FBGN0267796, FBGN0034381, FBGN0263830, FBGN0053977, FBGN0039420, FBGN0270928, FBGN0011204, FBGN0036433, FBGN0085459, FBGN0040505, FBGN0034075, FBGN0067864, FBGN0028491, FBGN0039321, FBGN0039527, FBGN0039536, FBGN0045866, FBGN0261086, FBGN0035333, FBGN0262843, FBGN0262844, FBGN0262846, FBGN0039431, FBGN0083949, FBGN0066114, FBGN0039232, FBGN0034479, FBGN0083167, FBGN0004108, FBGN0011603, FBGN0260874, FBGN0027579, FBGN0262816, FBGN0034194, FBGN0035449, FBGN0035244, FBGN0027575, FBGN0037580, FBGN0030993, FBGN0035385, FBGN0033127, FBGN0035586, FBGN0033129, FBGN0004118, FBGN0033128, FBGN0003882, FBGN0041234, FBGN0041233, FBGN0036643, FBGN0004513, FBGN0027564, FBGN0004514, FBGN0250791, FBGN0011016, FBGN0027562, FBGN0262018, FBGN0036461, FBGN0041337, FBGN0039450, FBGN0017566, FBGN0261439, FBGN0033130, FBGN0259740, FBGN0036702, FBGN0003997, FBGN0033337, FBGN0033132, FBGN0003996, FBGN0261020, FBGN0033134, FBGN0033135, FBGN0085425, FBGN0033139, FBGN0266100, FBGN0004512, FBGN0003892, FBGN0030870, FBGN0039561, FBGN0067102, FBGN0030872, FBGN0024754, FBGN0050489, FBGN0030873, FBGN0260857, FBGN0036710, FBGN0260856, FBGN0016691, FBGN0011582, FBGN0024230, FBGN0053474, FBGN0263029, FBGN0033911, FBGN0047135, FBGN0262801, FBGN0036485, FBGN0030234, FBGN0036489, FBGN0039478, FBGN0085201, FBGN0036727, FBGN0004635, FBGN0011705, FBGN0031263, FBGN0024245, FBGN0033904, FBGN0031260, FBGN0085400, FBGN0034792, FBGN0034999, FBGN0035473, FBGN0034996, FBGN0036622, FBGN0034997, FBGN0014469",2385,2746,11424,1.095440824,0.503312297,0.110087648,2.684623957
KEGG_PATHWAY,dme00030:Pentose phosphate pathway,11,0.446428571,0.002020641,"FBGN0023477, FBGN0033377, FBGN0003076, FBGN0036030, FBGN0004654, FBGN0032820, FBGN0037607, FBGN0030239, FBGN0003074, FBGN0003071, FBGN0033735",573,17,2402,2.71245252,0.220256532,0.022363446,2.305294921
UP_SEQ_FEATURE,transit peptide:Mitochondrion,37,1.501623377,0.002043725,"FBGN0034387, FBGN0039835, FBGN0050489, FBGN0038234, FBGN0014028, FBGN0027945, FBGN0031231, FBGN0031651, FBGN0053503, FBGN0039112, FBGN0016691, FBGN0040529, FBGN0026261, FBGN0033274, FBGN0275436, FBGN0038923, FBGN0030786, FBGN0042083, FBGN0019624, FBGN0011361, FBGN0039827, FBGN0050493, FBGN0083983, FBGN0034390, FBGN0011769, FBGN0017566, FBGN0261439, FBGN0030966, FBGN0010222, FBGN0003423, FBGN0015245, FBGN0020235, FBGN0033086, FBGN0032393, FBGN0003388, FBGN0037778, FBGN0023537",587,109,2782,1.60877108,0.936306205,0.747623703,3.299003173
SMART,SM00225:BTB,25,1.01461039,0.00228576,"FBGN0030228, FBGN0001301, FBGN0052121, FBGN0036980, FBGN0005564, FBGN0035903, FBGN0034706, FBGN0038839, FBGN0039696, FBGN0013263, FBGN0040344, FBGN0030330, FBGN0022238, FBGN0030961, FBGN0004870, FBGN0035107, FBGN0264493, FBGN0034396, FBGN0029822, FBGN0005695, FBGN0030710, FBGN0086758, FBGN0085405, FBGN0264442, FBGN0262580",945,66,4557,1.826599327,0.605083482,0.371576164,3.148137118
GOTERM_BP_DIRECT,GO:0055114~oxidation-reduction process,103,4.180194805,0.002317972,"FBGN0031418, FBGN0051075, FBGN0032945, FBGN0034364, FBGN0036290, FBGN0031726, FBGN0036749, FBGN0022359, FBGN0031689, FBGN0030966, FBGN0037146, FBGN0011828, FBGN0038981, FBGN0038038, FBGN0002036, FBGN0032116, FBGN0034387, FBGN0012036, FBGN0035321, FBGN0030597, FBGN0031432, FBGN0039756, FBGN0031238, FBGN0030451, FBGN0037801, FBGN0020385, FBGN0034276, FBGN0031126, FBGN0030592, FBGN0040309, FBGN0042627, FBGN0040308, FBGN0036663, FBGN0033631, FBGN0001258, FBGN0036183, FBGN0086254, FBGN0015035, FBGN0033830, FBGN0015033, FBGN0025628, FBGN0024289, FBGN0010222, FBGN0023537, FBGN0013773, FBGN0032809, FBGN0010548, FBGN0032805, FBGN0030575, FBGN0051674, FBGN0033518, FBGN0039776, FBGN0051472, FBGN0266582, FBGN0061356, FBGN0037298, FBGN0033079, FBGN0034748, FBGN0033980, FBGN0031824, FBGN0262782, FBGN0034067, FBGN0040512, FBGN0038742, FBGN0034390, FBGN0041337, FBGN0011769, FBGN0030588, FBGN0036262, FBGN0037973, FBGN0033065, FBGN0038076, FBGN0032350, FBGN0030304, FBGN0030615, FBGN0004654, FBGN0032259, FBGN0038236, FBGN0031479, FBGN0261445, FBGN0027552, FBGN0015714, FBGN0050489, FBGN0001092, FBGN0033101, FBGN0053503, FBGN0030554, FBGN0015781, FBGN0002937, FBGN0032729, FBGN0033190, FBGN0038519, FBGN0033520, FBGN0036824, FBGN0033521, FBGN0030367, FBGN0014032, FBGN0034442, FBGN0032889, FBGN0003388, FBGN0030737, FBGN0033188, FBGN0014469",1861,366,8604,1.301098475,0.996411161,0.940093082,3.997791132
COG_ONTOLOGY,"Posttranslational modification, protein turnover, chaperones",43,1.74512987,0.002380214,"FBGN0028684, FBGN0039612, FBGN0039613, FBGN0035904, FBGN0031479, FBGN0013746, FBGN0027578, FBGN0035906, FBGN0039611, FBGN0035244, FBGN0030993, FBGN0031256, FBGN0010044, FBGN0063494, FBGN0063493, FBGN0033518, FBGN0039116, FBGN0039564, FBGN0063497, FBGN0035587, FBGN0063495, FBGN0016756, FBGN0030316, FBGN0040308, FBGN0031805, FBGN0037293, FBGN0028970, FBGN0033381, FBGN0033520, FBGN0033521, FBGN0039478, FBGN0033817, FBGN0029843, FBGN0005322, FBGN0031081, FBGN0014427, FBGN0032393, FBGN0031322, FBGN0039609, FBGN0030484, FBGN0031633, FBGN0035144, FBGN0037384",266,125,1160,1.500150376,0.088750898,0.088750898,2.143819723
INTERPRO,IPR001806:Small GTPase superfamily,23,0.933441558,0.002748028,"FBGN0037754, FBGN0015790, FBGN0014009, FBGN0039140, FBGN0028509, FBGN0262518, FBGN0035255, FBGN0015797, FBGN0050158, FBGN0015795, FBGN0036980, FBGN0015791, FBGN0037326, FBGN0037364, FBGN0035711, FBGN0041191, FBGN0264753, FBGN0086913, FBGN0014380, FBGN0003206, FBGN0085419, FBGN0265605, FBGN0031906",2074,57,9553,1.858591754,0.998619188,0.560947128,4.715523772
GOTERM_BP_DIRECT,GO:0006099~tricarboxylic acid cycle,15,0.608766234,0.00287745,"FBGN0038922, FBGN0029118, FBGN0039827, FBGN0014028, FBGN0010352, FBGN0013469, FBGN0261439, FBGN0014127, FBGN0030612, FBGN0028336, FBGN0039112, FBGN0262782, FBGN0262559, FBGN0037873, FBGN0036762",1861,31,8604,2.237090707,0.99907965,0.902728784,4.939880348
KEGG_PATHWAY,dme01230:Biosynthesis of amino acids,23,0.933441558,0.002973465,"FBGN0023477, FBGN0037684, FBGN0001125, FBGN0032076, FBGN0039094, FBGN0001092, FBGN0037607, FBGN0037146, FBGN0015781, FBGN0014869, FBGN0038922, FBGN0086355, FBGN0029823, FBGN0032350, FBGN0014427, FBGN0036030, FBGN0250906, FBGN0024958, FBGN0030478, FBGN0001124, FBGN0024957, FBGN0036663, FBGN0003071",573,53,2402,1.819157694,0.306692026,0.030062279,3.375415223
GOTERM_MF_DIRECT,GO:0005525~GTP binding,51,2.069805195,0.004014966,"FBGN0013749, FBGN0003888, FBGN0003886, FBGN0014029, FBGN0038295, FBGN0039588, FBGN0036980, FBGN0000557, FBGN0037391, FBGN0032031, FBGN0028473, FBGN0003884, FBGN0003885, FBGN0027375, FBGN0037754, FBGN0000384, FBGN0035255, FBGN0010339, FBGN0035711, FBGN0263241, FBGN0014380, FBGN0003890, FBGN0010391, FBGN0014009, FBGN0029870, FBGN0016693, FBGN0028509, FBGN0262518, FBGN0000115, FBGN0035866, FBGN0037279, FBGN0086913, FBGN0263740, FBGN0000150, FBGN0085419, FBGN0265605, FBGN0031906, FBGN0015790, FBGN0039140, FBGN0015797, FBGN0050158, FBGN0024556, FBGN0015795, FBGN0015791, FBGN0037364, FBGN0037326, FBGN0041191, FBGN0264753, FBGN0038916, FBGN0003206, FBGN0034243",1717,160,7786,1.445420792,0.988999741,0.676144909,6.245269148
INTERPRO,"IPR008952:Tetraspanin, EC2 domain",15,0.608766234,0.004271889,"FBGN0033130, FBGN0029837, FBGN0033132, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0016032, FBGN0029506",2074,32,9553,2.159097758,0.999964448,0.679630659,7.239217794
